customer_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1821,73,,1986,12,F,Synth Address 1821,-10.31070391887578,127.0914287473774,49831,75673,129387,435,5
1822,47,,1984,2,O,Synth Address 1822,-18.71557004092756,117.42230439806232,40939,136145,28616,800,1
1823,42,,1981,11,M,Synth Address 1823,-37.4654448174497,121.494955113079,74837,103788,31573,563,2
1824,29,,1983,9,O,Synth Address 1824,-15.041608289785517,119.73517171020616,52388,78450,94232,586,2
1825,37,,1992,11,F,Synth Address 1825,-36.34569964453589,127.24111376822349,48186,159568,132091,694,4
1826,58,,1980,5,O,Synth Address 1826,-29.434961508471726,147.80895256250926,43745,32191,57881,665,2
1827,29,,2002,11,M,Synth Address 1827,-22.78186318122731,126.1031134782124,41994,89764,145841,646,3
1828,58,,1981,4,O,Synth Address 1828,-32.42827059172266,134.13335560194326,95819,67322,142132,496,2
1829,63,,1983,6,F,Synth Address 1829,-30.15563315779748,121.44762049021143,28695,126323,156520,848,3
1830,22,,1972,6,O,Synth Address 1830,-24.32330457462352,150.7382684197085,75390,34351,167078,364,2
1831,68,,1966,12,F,Synth Address 1831,-17.29902027804512,138.92199912835278,51353,188017,49000,753,2
1832,48,,1971,6,M,Synth Address 1832,-28.37722255500473,129.0498176355744,83849,140542,135513,748,5
1833,64,,2001,2,O,Synth Address 1833,-27.73312299079081,117.60788782317265,41029,57046,17915,498,5
1834,54,,1969,2,O,Synth Address 1834,-40.063101284410656,118.7088022366709,54534,106913,96987,715,4
1835,30,,2001,6,M,Synth Address 1835,-13.370077051750055,114.0856008906317,75002,83440,172310,301,4
1836,67,,1968,5,M,Synth Address 1836,-38.64213315238103,125.0451454219954,56847,96335,16639,567,3
1837,66,,2003,7,O,Synth Address 1837,-31.27029631662694,115.8613835028368,103154,36445,116463,399,1
1838,72,,2004,6,F,Synth Address 1838,-26.63420360178892,149.51041637158897,43437,177075,113007,474,5
1839,58,,1990,6,F,Synth Address 1839,-23.746840071040147,121.27405777299698,62040,191245,155985,574,2
1840,58,,1970,11,F,Synth Address 1840,-14.204869501656,143.40404241733876,90035,174405,62606,501,2
1841,72,,1988,2,F,Synth Address 1841,-23.864699754405745,122.8374181961058,49436,148561,55383,522,2
1842,56,,2000,9,F,Synth Address 1842,-19.907086557550524,115.32684634429968,68271,169589,142828,704,4
1843,66,,1974,2,F,Synth Address 1843,-19.318237617975942,115.02031640983168,99728,191265,185804,795,3
1844,71,,1988,9,F,Synth Address 1844,-32.05907074561428,152.40356396757971,69278,153999,145167,660,4
1845,19,,2001,4,M,Synth Address 1845,-29.15883868414366,134.8080450894767,28723,166002,60004,364,5
1846,28,,1991,4,M,Synth Address 1846,-19.93238438376301,117.1132049632151,86813,107966,109660,371,4
1847,28,,1974,5,M,Synth Address 1847,-14.594442663535002,128.6874119458214,40147,102084,56753,353,4
1848,39,,1997,7,O,Synth Address 1848,-20.979107295195004,140.28936505537507,68190,171742,38907,453,5
1849,19,,1974,9,F,Synth Address 1849,-10.63117609350757,130.5013157115376,33284,100951,161265,678,2
1850,45,,1974,9,O,Synth Address 1850,-10.659030274195809,152.02021490710217,76200,183207,123856,674,1
1851,34,,1982,9,O,Synth Address 1851,-14.390145504304744,124.39170944961288,64232,114109,92320,349,3
1852,38,,1983,3,F,Synth Address 1852,-29.59250620536607,153.29723796480204,68085,78981,153661,619,3
1853,45,,1975,10,F,Synth Address 1853,-20.362523524307505,138.76677409471782,28231,50598,183394,736,5
1854,44,,1969,4,O,Synth Address 1854,-37.65647626558547,149.99056898286543,74181,144809,150830,560,4
1855,38,,1989,10,M,Synth Address 1855,-14.65859358227771,121.51312458123552,26929,140661,55105,741,1
1856,51,,1994,10,F,Synth Address 1856,-34.30949090494483,122.41557126750968,74202,99074,182980,644,3
1857,33,,1968,5,F,Synth Address 1857,-28.914063883266174,142.97285843741162,27500,195118,11975,761,1
1858,50,,1977,10,F,Synth Address 1858,-14.490821827678117,141.48910908481733,29465,130853,16644,468,4
1859,40,,1974,5,O,Synth Address 1859,-34.93395115679809,147.61991123748044,38484,144881,139005,557,4
1860,28,,1971,10,O,Synth Address 1860,-24.71771588377617,122.65301247183038,25150,128474,103510,765,5
1861,47,,1981,12,O,Synth Address 1861,-27.311533816232377,139.2907053489649,59740,47136,48338,558,2
1862,54,,1991,6,O,Synth Address 1862,-41.29897684242852,148.82067112571536,75483,181275,129397,799,4
1863,25,,1966,6,M,Synth Address 1863,-33.04645849211217,150.4570646922299,105439,112434,30772,766,1
1864,62,,1968,6,M,Synth Address 1864,-18.04463972456377,129.77489514205985,34305,54164,93732,508,4
1865,22,,1978,7,M,Synth Address 1865,-34.3005738455762,120.95996720900574,69845,50664,62617,517,2
1866,64,,2000,2,M,Synth Address 1866,-38.66788496920281,129.8764486511318,30818,123524,177470,741,4
1867,55,,2004,7,M,Synth Address 1867,-12.322790756952797,145.07792079204802,28819,183051,4646,326,1
1868,50,,1984,10,F,Synth Address 1868,-22.61580917000401,151.8419672397295,94198,89591,105660,645,1
1869,33,,1968,1,O,Synth Address 1869,-24.924835416649803,136.8022308421144,72474,116430,139188,742,1
1870,55,,1991,7,F,Synth Address 1870,-38.20591014282867,131.78520165282657,71898,175821,38019,531,2
1871,29,,1964,6,O,Synth Address 1871,-18.67143919579144,118.11306892985026,101547,160128,146408,496,5
1872,53,,1992,11,O,Synth Address 1872,-32.86000290878013,120.64559661440572,107881,64553,143391,312,3
1873,28,,2004,12,O,Synth Address 1873,-24.49821535419044,119.39766546933184,57020,132149,179096,600,2
1874,65,,1989,2,M,Synth Address 1874,-28.660783631495782,147.09764398866042,97869,164912,64759,629,5
1875,71,,1995,7,M,Synth Address 1875,-16.140570216311403,113.73741177822282,45374,166803,194323,363,2
1876,42,,1969,11,O,Synth Address 1876,-10.83588934045894,117.37014840022432,37260,193204,86534,458,2
1877,39,,1999,10,O,Synth Address 1877,-29.07271692197157,135.53297389170433,66540,185812,28539,691,1
1878,54,,1984,8,M,Synth Address 1878,-26.02083327162057,123.3781217135423,91941,39959,176899,358,1
1879,48,,1973,8,O,Synth Address 1879,-17.27053013014354,129.08815030611066,79040,69656,123510,642,4
1880,65,,1963,7,F,Synth Address 1880,-34.08663362425853,133.5416317369291,34587,66198,124992,708,4
1881,24,,1995,11,F,Synth Address 1881,-30.78551982603149,127.51255290726074,96004,68808,16654,525,2
1882,71,,2004,9,M,Synth Address 1882,-14.068797282491715,130.98912213373146,66904,134968,198929,412,4
1883,70,,2003,7,F,Synth Address 1883,-24.91313158712453,132.8232600778211,34511,183187,44209,343,3
1884,63,,1984,10,M,Synth Address 1884,-40.08926022800191,136.66775188652434,66538,142593,79780,400,4
1885,28,,1983,7,M,Synth Address 1885,-39.79889613728752,152.06259425954113,100307,58051,9628,490,2
1886,68,,1976,6,O,Synth Address 1886,-24.550075200847008,113.85789051606751,30199,112897,63609,619,1
1887,71,,1973,8,M,Synth Address 1887,-37.67581286595517,142.597408556837,52360,156336,18663,715,5
1888,65,,1969,2,M,Synth Address 1888,-16.272836190309675,128.2889224453112,34050,184307,176871,481,2
1889,65,,1985,11,F,Synth Address 1889,-28.42537988804031,131.03125044207766,45915,110876,131614,533,3
1890,34,,1963,7,O,Synth Address 1890,-18.733231771885148,114.03323934436818,56623,39743,63811,733,4
1891,19,,1980,12,M,Synth Address 1891,-22.13203170694988,150.03926429795493,43462,163428,151050,506,2
1892,60,,1972,5,O,Synth Address 1892,-39.16431035507125,116.778164444146,27937,120952,192376,830,2
1893,23,,1972,3,M,Synth Address 1893,-10.919887136908066,115.1248312003671,27678,66610,108075,558,5
1894,60,,1984,6,F,Synth Address 1894,-12.377763330528058,131.58026784031713,70277,34638,178947,582,5
1895,32,,1983,5,M,Synth Address 1895,-38.94665080513959,152.32270007821506,77082,154957,135982,728,5
1896,25,,1999,9,F,Synth Address 1896,-14.778052386446586,129.3459983426255,94181,154976,84575,390,5
1897,60,,1996,12,F,Synth Address 1897,-23.765950013320072,129.94792825691866,31915,118032,80901,359,2
1898,65,,1960,6,O,Synth Address 1898,-40.48823827230746,128.39730200215394,87577,174923,102873,630,2
1899,52,,1990,10,F,Synth Address 1899,-35.66453207770064,117.7582207455901,56026,139161,153197,574,1
1900,50,,1962,6,M,Synth Address 1900,-27.91742308982245,128.12314577268165,56101,60579,161470,615,3
1901,39,,1969,4,O,Synth Address 1901,-15.741096721081997,121.6028652009383,83524,54027,20351,358,1
1902,67,,1996,8,F,Synth Address 1902,-41.88614462046706,134.78229859995315,48523,132017,161436,456,2
1903,55,,1986,6,M,Synth Address 1903,-26.173881786436144,147.42250214157934,64850,71462,34820,385,1
1904,55,,1972,8,O,Synth Address 1904,-41.05682999230781,121.61572091734348,28676,149407,135102,632,5
1905,28,,1968,12,M,Synth Address 1905,-38.07248801841927,132.33092892085386,69061,143806,31563,501,4
1906,50,,1970,5,F,Synth Address 1906,-29.972298854452468,126.50541105576244,84392,59644,170494,629,4
1907,44,,1973,7,M,Synth Address 1907,-20.04502120299029,115.9120998387901,70984,137060,36966,732,3
1908,20,,1989,6,O,Synth Address 1908,-10.123562832180198,145.4789367155938,28449,65370,86710,369,2
1909,53,,2001,8,M,Synth Address 1909,-16.458857342547393,114.71093419229248,98462,160096,154675,358,4
1910,68,,1964,5,F,Synth Address 1910,-16.958630011923987,116.52576810177489,102196,185891,178595,633,2
1911,30,,1987,3,O,Synth Address 1911,-28.21506566415826,123.13329661556806,39157,63946,21484,734,1
1912,18,,1978,2,F,Synth Address 1912,-38.96189404776298,144.86370565581436,28368,30082,139643,678,2
1913,47,,1997,7,M,Synth Address 1913,-24.03950549040906,122.76063609594183,55476,129761,183382,821,1
1914,64,,1992,8,O,Synth Address 1914,-31.168408432342485,128.11497426914906,41564,195934,18622,409,5
1915,46,,1988,4,M,Synth Address 1915,-30.006874178847067,133.70720678741048,88795,62269,57107,460,5
1916,42,,1981,12,O,Synth Address 1916,-34.645781966696525,140.86757110062294,63335,50676,189531,666,5
1917,33,,1967,1,M,Synth Address 1917,-33.07528932290134,118.32180655316458,39196,183525,196806,348,3
1918,47,,1981,8,F,Synth Address 1918,-21.838826793895,114.44764656901592,93087,61640,24686,848,2
1919,34,,1977,6,F,Synth Address 1919,-22.468616374606384,139.58254436204692,52561,156543,39420,632,3
1920,29,,1979,12,F,Synth Address 1920,-41.43462665806853,122.33846519034772,45489,48656,140316,835,4
1921,26,,1995,1,F,Synth Address 1921,-14.340279633780408,122.1532624371437,26025,68112,148026,601,1
1922,30,,1968,4,O,Synth Address 1922,-39.48315710110545,116.63681957012253,26567,66404,117148,728,4
1923,51,,1999,3,F,Synth Address 1923,-11.933947969960409,148.86286788348662,31787,146051,99659,702,4
1924,49,,2001,10,O,Synth Address 1924,-39.45859262416904,130.2946815612131,66480,123360,8022,433,4
1925,36,,1963,8,M,Synth Address 1925,-22.646505541877207,145.6579703616728,48487,109476,127135,325,4
1926,21,,1982,3,M,Synth Address 1926,-33.07622228178286,137.01217987812902,83786,80624,156402,787,5
1927,27,,1974,6,M,Synth Address 1927,-35.371108061531984,125.43506454832976,99416,100385,56556,603,3
1928,33,,1989,10,M,Synth Address 1928,-22.03563373707535,118.56006475817826,96401,49493,26464,385,1
1929,52,,1995,11,O,Synth Address 1929,-15.745579898603204,152.55009304336045,81148,111265,101462,765,1
1930,44,,1975,11,M,Synth Address 1930,-19.32999186921704,136.60673178200048,103843,135933,131334,611,2
1931,51,,1963,10,O,Synth Address 1931,-11.990098827643433,131.4824409775768,97294,43720,128748,778,5
1932,27,,1994,12,M,Synth Address 1932,-23.950971986692736,150.72644413949638,77034,98406,170152,793,2
1933,67,,1993,7,M,Synth Address 1933,-12.357475754467618,141.08222772835666,75963,154069,112774,816,3
1934,31,,2002,6,O,Synth Address 1934,-11.733399993402394,146.3689147184815,56477,102295,96863,574,1
1935,26,,1989,10,M,Synth Address 1935,-14.097041954164723,113.9150571964083,109694,126148,100906,339,3
1936,21,,1972,11,O,Synth Address 1936,-23.837736480301285,144.9767170809194,35301,161370,31069,432,4
1937,44,,1996,10,M,Synth Address 1937,-16.364429682529106,119.1568856678249,100544,134957,144123,455,1
1938,22,,1966,5,O,Synth Address 1938,-40.87356250296644,118.16665190464022,34582,59372,102087,520,5
1939,37,,1980,4,O,Synth Address 1939,-21.471422370316173,115.90449622987984,71584,151829,40656,826,1
1940,73,,1980,5,O,Synth Address 1940,-34.13578786448115,139.4599625833353,101123,195848,116065,708,4
1941,50,,1973,2,M,Synth Address 1941,-40.47419613199002,122.6391406952251,101219,73717,130448,732,1
1942,34,,2004,3,M,Synth Address 1942,-26.164281867538605,150.154585029479,25591,133209,70708,597,3
1943,43,,2003,5,F,Synth Address 1943,-38.62157634769447,116.61312176559044,53635,101947,38490,652,5
1944,26,,1971,2,O,Synth Address 1944,-42.81605093962544,145.74748846129063,88852,168936,122493,366,5
1945,38,,1998,8,O,Synth Address 1945,-32.60982373112051,133.5982024483843,74304,64003,62398,566,3
1946,70,,2000,9,F,Synth Address 1946,-28.956159691726803,128.09839771856892,28365,75482,175442,333,4
1947,54,,1969,9,M,Synth Address 1947,-12.067268342889893,141.84535969251277,66543,184741,131421,772,2
1948,62,,1964,8,M,Synth Address 1948,-36.97781407417245,141.6965010848615,29528,50444,91342,723,5
1949,23,,1992,11,F,Synth Address 1949,-11.925394242410992,126.6040001370544,33451,192636,19289,319,5
1950,62,,1968,10,O,Synth Address 1950,-40.75669188044079,147.7896215219677,62048,38449,37229,680,3
1951,49,,1993,3,F,Synth Address 1951,-25.79351161757832,144.27597387680615,86780,56433,85870,468,4
1952,66,,1993,6,M,Synth Address 1952,-15.78716143052284,134.15890300650756,84803,128302,144149,655,3
1953,43,,1998,5,F,Synth Address 1953,-30.11762077330416,150.16885776866127,102793,187707,56065,691,5
1954,46,,1963,1,M,Synth Address 1954,-17.40225756671549,141.52843607192216,77622,123978,111059,774,1
1955,67,,1973,3,F,Synth Address 1955,-22.03472388373567,119.97246703414646,26743,128594,153123,336,5
1956,59,,1993,7,M,Synth Address 1956,-38.42939597010141,145.9607770936957,36665,176401,116404,723,2
1957,64,,1993,1,F,Synth Address 1957,-39.02768424358638,139.51623341696285,68487,105065,28284,354,2
1958,28,,1971,3,F,Synth Address 1958,-41.29802434004903,132.83713720075062,57067,146749,13440,576,2
1959,66,,1966,4,M,Synth Address 1959,-33.1236644743253,121.60148562738809,73616,175092,70122,475,4
1960,46,,1967,7,M,Synth Address 1960,-10.753057826218082,116.85022915375995,76762,185246,173045,788,3
1961,47,,1972,11,M,Synth Address 1961,-15.176687579130387,149.4622122462004,81506,67835,142265,527,3
1962,74,,2001,8,O,Synth Address 1962,-25.64037215802846,130.74448203857196,90506,118937,169569,703,2
1963,55,,1967,1,F,Synth Address 1963,-21.34549639444951,121.26015316750764,42344,173886,102160,565,2
1964,74,,1963,5,M,Synth Address 1964,-11.697602327128138,136.74727514993094,96130,175197,94965,604,5
1965,49,,1968,3,M,Synth Address 1965,-22.879540520543035,124.40677839805922,93509,189834,20873,780,2
1966,30,,1987,12,M,Synth Address 1966,-24.402038198838028,142.09089535344958,74778,77085,29007,409,5
1967,27,,1995,3,F,Synth Address 1967,-10.082192480718994,131.11771277502658,85510,37573,85027,513,3
1968,35,,1971,7,F,Synth Address 1968,-26.8930768960803,117.9797721194446,69490,136208,146289,819,3
1969,66,,1994,5,F,Synth Address 1969,-37.87922407371752,144.57862750397342,108682,185145,25118,372,2
1970,41,,1975,7,M,Synth Address 1970,-37.59880841935407,113.06429388882223,80168,138606,86796,658,5
1971,64,,1960,1,M,Synth Address 1971,-23.70968636141925,113.52368016108964,83285,174072,5299,782,3
1972,35,,1993,5,O,Synth Address 1972,-27.66824461292641,118.86916028428634,96775,82105,29807,563,4
1973,37,,1977,5,O,Synth Address 1973,-28.99071124608664,120.55959543856828,36525,124200,80727,422,1
1974,60,,1995,5,O,Synth Address 1974,-30.30396002437693,117.0692679818257,33359,86807,55445,609,3
1975,71,,1985,5,O,Synth Address 1975,-31.81950475782864,127.8276337443178,85775,107767,121179,385,2
1976,48,,1972,6,M,Synth Address 1976,-15.904673934839533,124.87783111080162,64687,37098,153361,601,3
1977,38,,1983,9,F,Synth Address 1977,-26.91297115467724,146.15891357634203,101662,120088,24284,318,2
1978,25,,2004,4,F,Synth Address 1978,-41.22384412272629,137.05329932570083,60883,76733,94111,707,1
1979,68,,1973,8,F,Synth Address 1979,-12.737093864178554,135.16225397555422,67020,183842,170511,624,5
1980,59,,1979,2,F,Synth Address 1980,-36.81991621005515,123.37909953919494,34475,38624,187165,774,4
1981,67,,1996,11,M,Synth Address 1981,-14.011342629454752,119.2701342625933,104591,132113,50174,732,1
1982,35,,1997,1,O,Synth Address 1982,-12.94451466010485,130.45896688713916,48117,94765,108101,424,3
1983,63,,2000,4,F,Synth Address 1983,-38.41493839501393,114.22939768517368,106968,123118,117949,605,3
1984,33,,1973,11,O,Synth Address 1984,-15.654906502669592,151.88164358260684,48191,80080,159911,370,2
1985,64,,1990,4,O,Synth Address 1985,-14.421635672287152,140.1503417793567,68519,90784,180092,630,1
1986,68,,1992,12,O,Synth Address 1986,-24.088137485205326,115.94886215591866,32463,59596,86262,567,4
1987,53,,1973,12,F,Synth Address 1987,-32.76205415485139,149.80683040632704,109140,68474,143154,440,1
1988,35,,2002,7,M,Synth Address 1988,-42.07787162706329,124.20330315071595,35974,75813,50554,610,5
1989,22,,1996,2,F,Synth Address 1989,-32.33564732002884,122.35827843032,52502,118973,52112,801,1
1990,71,,1998,5,F,Synth Address 1990,-17.427619927679316,124.85335606213862,83518,141571,16418,660,3
1991,28,,1968,8,M,Synth Address 1991,-35.376487165918235,144.38068762035377,94717,42606,57313,438,5
1992,58,,2004,4,F,Synth Address 1992,-37.91961378627376,124.3682963326245,28817,66783,25414,716,2
1993,48,,2000,4,M,Synth Address 1993,-27.208334475410176,120.21038954381304,25561,92039,6154,825,4
1994,62,,1990,8,O,Synth Address 1994,-20.816230861622508,142.8938098889828,104350,53976,44177,752,5
1995,28,,1976,12,O,Synth Address 1995,-27.769039424981017,146.06219486009445,51636,196893,116830,788,4
1996,45,,1992,7,F,Synth Address 1996,-13.803221060987418,152.94939329759458,46975,156262,131176,828,2
1997,54,,1974,11,O,Synth Address 1997,-23.2785071068831,148.18753516559488,52843,113605,136854,552,4
1998,38,,1979,4,M,Synth Address 1998,-10.600106592656104,134.49424701355534,50348,62368,158844,306,5
1999,65,,1968,11,O,Synth Address 1999,-42.81590578221217,135.79367405162066,88069,159844,25830,656,1
2000,71,,1999,7,F,Synth Address 2000,-22.819516255895014,134.80611206610638,47598,119006,156763,546,5
2001,45,,1984,9,F,Synth Address 2001,-37.48047915958031,132.7680259302831,75611,92589,61177,799,1
2002,28,,1999,11,O,Synth Address 2002,-16.829062657886414,147.58077229614824,92782,87813,85508,496,5
2003,41,,1969,8,M,Synth Address 2003,-24.98649031954027,150.92127944996142,71878,56339,122287,447,4
2004,37,,1984,9,F,Synth Address 2004,-19.26249096086176,118.70381188956507,92494,161510,14290,660,1
2005,72,,1993,6,O,Synth Address 2005,-41.60019486038664,141.44015411211817,41867,73470,79489,474,1
2006,64,,1975,1,F,Synth Address 2006,-11.196636042918868,124.52044802004892,47958,140906,170111,556,1
2007,54,,1974,11,O,Synth Address 2007,-32.776713596647205,134.02839979799023,86509,153747,22573,323,5
2008,46,,1992,12,O,Synth Address 2008,-34.14629320609055,122.46720148775212,48547,109616,66614,539,4
2009,64,,1998,9,M,Synth Address 2009,-30.53411800739071,129.81332496642418,64481,108438,72991,760,1
2010,29,,1989,12,M,Synth Address 2010,-28.547910812777573,151.2462633346541,49664,176161,195192,398,3
2011,18,,2001,11,O,Synth Address 2011,-13.945541021268934,125.21403436482156,100151,199243,27990,764,1
2012,30,,2003,2,F,Synth Address 2012,-34.16993822003,152.00292404311483,30548,102126,45711,732,2
2013,32,,1962,7,M,Synth Address 2013,-42.6652245896554,135.95437943904187,102002,30718,21454,590,1
2014,30,,1996,4,F,Synth Address 2014,-26.42263755329415,150.6401514079725,30151,87210,107802,751,2
2015,18,,1985,3,M,Synth Address 2015,-27.033481960559275,113.28608755185049,46534,146899,56134,695,1
2016,64,,1995,4,M,Synth Address 2016,-31.436551186788243,114.3457407100374,36894,174543,191704,641,2
2017,37,,1975,12,M,Synth Address 2017,-14.291926046428056,135.04645728852776,54642,62957,84478,302,3
2018,74,,1991,4,F,Synth Address 2018,-25.358869276336303,117.46357829655624,95222,139401,32620,562,1
2019,29,,1996,6,M,Synth Address 2019,-42.83708035100171,137.07161290982756,89040,156339,85512,491,1
2020,32,,1977,4,F,Synth Address 2020,-13.982514569992002,120.3258321449723,52297,169486,148168,585,4
2021,26,,1960,3,O,Synth Address 2021,-41.04050027431504,130.72010706596245,73375,116144,64733,444,5
2022,73,,1968,9,F,Synth Address 2022,-16.000584032971698,127.88873386543982,33877,94395,20221,658,5
2023,29,,1993,9,M,Synth Address 2023,-32.03603456734299,150.5847062846592,53037,125857,127454,730,5
2024,46,,1999,3,M,Synth Address 2024,-35.46162630564535,125.43593044362404,42499,171255,86160,533,1
2025,30,,1971,7,F,Synth Address 2025,-31.93283928473645,132.89014954146006,55156,51073,171855,438,3
2026,56,,1979,2,M,Synth Address 2026,-41.38965845276752,125.36024750638192,66456,127525,100115,544,1
2027,28,,2004,9,M,Synth Address 2027,-24.225358966475827,152.57876096974655,52094,47893,193135,322,3
2028,48,,1999,11,M,Synth Address 2028,-30.14037740353804,129.6554154355834,61341,122067,175358,337,1
2029,23,,1969,12,F,Synth Address 2029,-27.708287832575984,134.300903754849,45363,84619,180739,684,1
2030,18,,1993,8,M,Synth Address 2030,-42.76508243178812,113.52752412329842,52922,187363,6696,484,1
2031,57,,1995,4,F,Synth Address 2031,-25.12918186050104,127.09702255881388,44146,182723,112802,524,2
2032,60,,1986,9,O,Synth Address 2032,-23.14317334829301,148.87981854006583,35289,140662,34563,755,4
2033,30,,1970,10,F,Synth Address 2033,-32.70588436611633,137.3026733901755,78346,109094,51088,431,4
2034,55,,1998,4,F,Synth Address 2034,-22.75756680099419,143.11528436361638,69307,181420,91888,573,1
2035,27,,1990,6,F,Synth Address 2035,-22.036822286817102,150.59054678221733,69481,140468,132512,790,3
2036,56,,2000,9,M,Synth Address 2036,-11.089031055313626,122.08150890352805,92651,170828,158408,510,1
2037,68,,1984,1,O,Synth Address 2037,-42.583907498447,127.82479935712522,98932,42858,39713,495,3
2038,66,,1960,3,O,Synth Address 2038,-18.107833714553312,134.96399243442227,57321,83108,156980,758,2
2039,62,,1981,12,O,Synth Address 2039,-12.643944815202154,143.3171909070915,106010,59332,88749,677,2
2040,50,,1988,2,F,Synth Address 2040,-10.038226407383329,120.31117454791206,26465,158249,82972,774,3
2041,55,,1964,5,O,Synth Address 2041,-31.548279294777405,114.19087111074975,26794,89383,86090,365,1
2042,54,,1983,4,M,Synth Address 2042,-41.2793285432392,151.0884192574433,76909,83157,149187,535,1
2043,55,,1974,11,F,Synth Address 2043,-11.811568617925468,119.33767852731214,96846,64194,118,420,4
2044,62,,1968,2,F,Synth Address 2044,-15.1856668889449,147.92230655562568,52794,183070,136489,743,1
2045,25,,1983,6,F,Synth Address 2045,-22.95000069078948,133.30193537862377,34722,163727,90639,487,4
2046,50,,2003,7,O,Synth Address 2046,-36.43808884105178,118.390281955479,81315,182050,189447,828,1
2047,18,,1987,8,M,Synth Address 2047,-30.44501954664754,137.55796885601873,64631,30644,15645,654,2
2048,67,,2003,4,F,Synth Address 2048,-16.963508428153744,130.02787663692115,28523,125590,119699,569,1
2049,50,,1994,3,F,Synth Address 2049,-26.04472420204476,140.61793726173107,87015,30578,21794,508,4
2050,20,,1965,7,F,Synth Address 2050,-41.770977794088665,131.4468735065251,50723,162151,56431,404,1
2051,24,,1979,6,F,Synth Address 2051,-37.54276172722624,123.7608143013355,41732,150794,81660,741,2
2052,54,,1996,12,O,Synth Address 2052,-34.932301555709,141.2719997147384,43479,76605,174032,801,2
2053,26,,1996,2,M,Synth Address 2053,-19.473841943087013,125.30068855711032,37749,56959,43185,314,2
2054,54,,1999,11,F,Synth Address 2054,-34.33185731014577,116.40834463880628,65325,64203,169353,664,3
2055,37,,1984,6,M,Synth Address 2055,-10.338911356918588,113.30886844455104,106746,52413,109011,500,5
2056,57,,1985,2,O,Synth Address 2056,-39.74319920444119,152.463241551699,87202,101015,48018,752,5
2057,50,,1977,5,F,Synth Address 2057,-14.83840811817829,144.0313684941897,74299,146842,130535,631,2
2058,60,,1986,10,O,Synth Address 2058,-26.108310830566293,124.4825358762836,28612,193591,88090,301,3
2059,66,,1991,8,F,Synth Address 2059,-38.521766900036766,128.6778914673542,84497,39842,34754,364,1
2060,74,,1971,4,M,Synth Address 2060,-42.056437418318495,139.46256321373397,88805,135890,160293,650,3
2061,24,,1999,12,O,Synth Address 2061,-11.158107313386886,150.38940436316213,55356,90275,93398,757,3
2062,57,,1975,6,F,Synth Address 2062,-40.57826750507366,125.45370944168518,45795,146937,58109,658,2
2063,56,,1979,7,F,Synth Address 2063,-32.603651691152166,147.74265602648947,75698,68594,160542,536,2
2064,19,,2002,1,O,Synth Address 2064,-22.919109898913945,126.72974345238885,58440,103781,44692,307,5
2065,44,,1981,10,M,Synth Address 2065,-13.27474872341817,118.50121744347771,108388,120613,187184,709,5
2066,39,,1979,3,M,Synth Address 2066,-42.33189898903623,150.4571893204248,31592,158812,102717,310,2
2067,40,,1996,2,M,Synth Address 2067,-41.05227671702187,140.1625207559409,103001,199375,131360,728,3
2068,30,,1973,9,F,Synth Address 2068,-25.84266522286518,128.31510431303423,61368,176954,9265,366,3
2069,29,,1982,10,M,Synth Address 2069,-27.2957023904216,134.9590454883925,72256,103081,60462,342,4
2070,71,,2004,5,M,Synth Address 2070,-26.92622951811877,136.104171752205,68420,52416,32956,734,5
2071,56,,1979,7,O,Synth Address 2071,-27.526200145746174,143.51881140547928,73091,45813,35199,595,3
2072,73,,1970,10,M,Synth Address 2072,-41.37961644735991,137.8655283337638,88849,31482,78972,349,1
2073,22,,1979,5,O,Synth Address 2073,-18.04910707867322,148.02447710530703,78802,184596,13966,839,2
2074,33,,1986,10,F,Synth Address 2074,-19.773897729135868,143.20844278852854,96074,35312,17162,331,5
2075,57,,1977,11,M,Synth Address 2075,-15.518898971180016,131.79032128490377,32880,51831,10977,669,4
2076,55,,1971,5,M,Synth Address 2076,-14.260623811922567,143.1402954089885,109922,173392,14440,309,5
2077,71,,1971,10,M,Synth Address 2077,-27.630196767408457,114.64704747415551,55697,52170,133673,795,4
2078,59,,1964,7,O,Synth Address 2078,-10.746502786251114,113.90781461401436,67599,137537,16415,628,3
2079,40,,1976,11,M,Synth Address 2079,-29.86062618912799,152.2176145534408,88364,89104,104623,712,2
2080,59,,1991,7,M,Synth Address 2080,-21.833300656600027,115.81411180088024,100122,40930,99329,789,1
2081,68,,1966,3,O,Synth Address 2081,-43.376002569737295,129.13865547140307,40170,45208,18098,561,4
2082,24,,1964,5,O,Synth Address 2082,-38.715218529730286,152.10881051355864,82380,169861,123311,461,5
2083,59,,1968,3,M,Synth Address 2083,-24.60240734932678,113.02003215521994,97350,94376,54216,800,1
2084,63,,1976,1,M,Synth Address 2084,-19.736308871645928,125.97997461295832,52185,127236,75950,442,1
2085,25,,1995,8,F,Synth Address 2085,-17.67241161860123,136.85128410544087,102071,177990,109781,497,4
2086,26,,1997,2,M,Synth Address 2086,-19.63969605766253,117.66130600261722,35713,65560,173304,798,2
2087,74,,1963,4,F,Synth Address 2087,-39.52180104563792,139.50041174155993,88117,100063,151687,337,5
2088,70,,1990,1,O,Synth Address 2088,-15.011891664811555,126.0572760639679,72724,196054,173462,805,2
